Gene	Ensembl.Gene.ID	Essential	GC.content	Strand	Transcript.length	Transmembrane.length.discretized	Coiled.coil.discretized
PRO3	YER023W	1	45.41	1	861	0	0
PRP11	YDL043C	1	37.08	-1	801	0	0
PRP16	YKR086W	1	38.31	1	3216	0	0
PRP19	YLL036C	1	40.67	-1	1512	0	0
PRP2	YNR011C	1	38.5	-1	2631	0	0
PRP21	YJL203W	1	38.32	1	843	0	0
PRP22	YER013W	1	37.99	1	3438	0	1
PRP24	YMR268C	1	36.78	-1	1335	0	0
PRP28	YDR243C	1	37.97	-1	1767	0	0
PRP3	YDR473C	1	36.74	-1	1410	0	1
PRP31	YGR091W	1	38.45	1	1485	0	0
PRP38	YGR075C	1	34.71	-1	729	0	0
PRP39	YML046W	1	34.13	1	1890	0	0
PRP4	YPR178W	1	40.92	1	1398	0	1
PRP40	YKL012W	1	38.47	1	1752	0	1
PRP42	YDR235W	1	33.27	1	1635	0	0
PRP43	YGL120C	1	41.02	-1	2304	0	1
PRP45	YAL032C	1	45.26	-1	1140	0	1
PRP46	YPL151C	1	41.89	-1	1356	0	0
PRP5	YBR237W	1	38.12	1	2550	0	1
PRP6	YBR055C	1	37.3	-1	2700	0	1
PRP9	YDL030W	1	37.79	1	1593	0	1
PRT1	YOR361C	1	38.92	-1	2292	0	0
PSA1	YDL055C	1	41.62	-1	1086	0	0
PSE1	YMR308C	1	38.56	-1	3270	0	0
PSF1	YDR013W	1	35.09	1	627	0	1
PSF2	YJL072C	1	38.01	-1	642	0	0
PSF3	YOL146W	1	38.97	1	585	0	0
PTA1	YAL043C	1	46.01	-1	2358	0	0
PTI1	YGR156W	1	40.38	1	1278	0	0
PTR3	YFR029W	1	44.38	1	2037	0	0
PUP1	YOR157C	1	43.51	-1	786	0	0
PUP2	YGR253C	1	40.61	-1	783	0	0
PUP3	YER094C	1	46.6	-1	618	0	0
PWP1	YLR196W	1	40.38	1	1731	0	1
PWP2	YCR057C	1	41.34	-1	2772	0	0
PXR1	YGR280C	1	41.91	-1	816	0	1
PZF1	YPR186C	1	37.21	-1	1290	0	1
QNS1	YHR074W	1	40.75	1	2145	0	0
QRI1	YDL103C	1	40.24	-1	1434	0	0
RAD3	YER171W	1	37.1	1	2337	0	0
RAD53	YPL153C	1	39.25	-1	2466	0	1
RAM2	YKL019W	1	45.43	1	951	0	0
RAP1	YNL216W	1	41.51	1	2484	0	0
RAT1	YOR048C	1	39.82	-1	3021	0	1
RBA50	YDR527W	1	39.39	1	1320	0	0
RCL1	YOL010W	1	40.22	1	1104	0	0
RDS3	YPR094W	1	38.58	1	324	0	0
REB1	YBR049C	1	38.72	-1	2433	0	1
RER2	YBR002C	1	42.16	-1	861	0	0
RET1	YOR207C	1	37.19	-1	3450	0	0
RET2	YFR051C	1	45.46	-1	1641	0	1
RET3	YPL010W	1	37.02	1	570	0	0
RFA1	YAR007C	1	39.5	-1	1866	0	0
RFA2	YNL312W	1	40.43	1	822	0	0
RFA3	YJL173C	1	39.84	-1	369	0	0
RFC1	YOR217W	1	39.56	1	2586	0	1
RFC2	YJR068W	1	38.79	1	1062	0	0
RFC3	YNL290W	1	45.06	1	1023	0	0
RFC4	YOL094C	1	39.51	-1	972	0	0
RFC5	YBR087W	1	37.09	1	1065	0	0
RFT1	YBL020W	1	38.26	1	1725	1	0
RGR1	YLR071C	1	36.66	-1	3249	0	0
RHO1	YPR165W	1	41.11	1	630	0	0
RHO3	YIL118W	1	40.09	1	696	0	0
RIA1	YNL163C	1	39.57	-1	3333	0	0
RIB2	YOL066C	1	43.81	-1	1776	0	0
RIB3	YDR487C	1	44.34	-1	627	0	0
RIB5	YBR256C	1	38.49	-1	717	0	0
RIB7	YBR153W	1	41.09	1	735	0	0
RIM2	YBR192W	1	38.8	1	1134	0	0
RIO1	YOR119C	1	36.63	-1	1455	0	0
RIO2	YNL207W	1	38.81	1	1278	0	0
RIX1	YHR197W	1	36.04	1	2292	0	0
RIX7	YLL034C	1	39.02	-1	2514	0	1
RKI1	YOR095C	1	38.61	-1	777	0	0
RLI1	YDR091C	1	37.38	-1	1827	0	0
RLP24	YLR009W	1	38.5	1	600	0	1
RLP7	YNL002C	1	35.81	-1	969	0	1
RMP1	YLR145W	1	37.95	1	606	1	0
RNA1	YMR235C	1	39.22	-1	1224	0	1
RNA14	YMR061W	1	35.3	1	2034	0	0
RNA15	YGL044C	1	41.3	-1	891	0	0
RNR2	YJL026W	1	42.67	1	1200	0	1
RNT1	YMR239C	1	35.81	-1	1416	0	1
ROK1	YGL171W	1	36.81	1	1695	0	0
ROT1	YMR200W	1	40.21	1	771	1	0
RPA135	YPR010C	1	39.84	-1	3612	0	0
RPA190	YOR341W	1	38.12	1	4995	0	1
RPA43	YOR340C	1	38.53	-1	981	0	0
RPB10	YOR210W	1	36.15	1	213	0	0
RPB11	YOL005C	1	49.86	-1	363	0	0
RPB2	YOR151C	1	38.48	-1	3675	0	0
RPB3	YIL021W	1	40.96	1	957	0	0
RPB5	YBR154C	1	37.35	-1	648	0	0
RPB7	YDR404C	1	38.76	-1	516	0	0
RPB8	YOR224C	1	42.4	-1	441	0	0
RPC10	YHR143W-A	1	41.78	1	213	0	0
RPC11	YDR045C	1	39.04	-1	333	0	0
RPC17	YJL011C	1	38.68	-1	486	0	0
RPC19	YNL113W	1	40.33	1	429	0	0
RPC25	YKL144C	1	38.65	-1	639	0	1
RPC31	YNL151C	1	38.76	-1	756	0	0
RPC34	YNR003C	1	40.04	-1	954	0	0
RPC37	YKR025W	1	42.99	1	849	0	0
RPC40	YPR110C	1	39.19	-1	1008	0	0
RPC53	YDL150W	1	42.71	1	1269	0	1
RPC82	YPR190C	1	38.88	-1	1965	0	1
RPF1	YHR088W	1	36.71	1	888	0	1
RPF2	YKR081C	1	38.07	-1	1035	0	0
RPG1	YBR079C	1	40.45	-1	2895	0	1
RPL10	YLR075W	1	44.14	1	666	0	0
RPL15A	YLR029C	1	43.25	-1	615	0	0
RPL17A	YKL180W	1	38.1	1	555	0	0
RPL18A	YOL120C	1	38.29	-1	561	0	0
RPL25	YOL127W	1	38.32	1	429	0	0
RPL28	YGL103W	1	38.92	1	450	0	0
RPL3	YOR063W	1	45.02	1	1164	0	0
RPL30	YGL030W	1	37.41	1	318	0	0
RPL32	YBL092W	1	44.27	1	393	0	0
RPL33A	YPL143W	1	36.16	1	324	0	0
RPL42A	YNL162W	1	37.58	1	321	0	0
RPL5	YPL131W	1	44.41	1	894	0	0
RPM2	YML091C	1	33.8	-1	3609	0	0
RPN11	YFR004W	1	41.04	1	921	0	1
RPN12	YFR052W	1	37.21	1	825	0	1
RPN2	YIL075C	1	39.43	-1	2838	0	0
RPN3	YER021W	1	36.96	1	1572	0	0
RPN5	YDL147W	1	35.87	1	1338	0	0
RPN6	YDL097C	1	41.3	-1	1305	0	0
RPN7	YPR108W	1	37.67	1	1290	0	1
RPN8	YOR261C	1	35.3	-1	1017	0	1
RPN9	YDR427W	1	33.67	1	1182	0	1
RPO21	YDL140C	1	40.87	-1	5202	0	1
RPO26	YPR187W	1	38.97	1	468	0	0
RPO31	YOR116C	1	39.27	-1	4383	0	0
RPP0	YLR340W	1	44.62	1	939	0	0
RPP1	YHR062C	1	44.56	-1	882	0	0
RPR2	YIR015W	1	43.68	1	435	0	0
RPS13	YDR064W	1	37.99	1	456	0	0
RPS15	YOL040C	1	44.76	-1	429	0	0
RPS2	YGL123W	1	45.88	1	765	0	0
RPS20	YHL015W	1	40.71	1	366	0	0
RPS3	YNL178W	1	43.29	1	723	0	0
RPS31	YLR167W	1	42.27	1	459	0	0
RPS5	YJR123W	1	42.92	1	678	0	0
RPT1	YKL145W	1	41.52	1	1404	0	1
RPT2	YDL007W	1	39.12	1	1314	0	0
RPT3	YDR394W	1	42.11	1	1287	0	1
RPT4	YOR259C	1	41.1	-1	1314	0	1
RPT5	YOR117W	1	41.07	1	1305	0	1
RPT6	YGL048C	1	40.48	-1	1218	0	1
RRB1	YMR131C	1	40.23	-1	1536	0	0
RRN11	YML043C	1	37.14	-1	1524	0	0
RRN3	YKL125W	1	37.85	1	1884	0	0
RRN5	YLR141W	1	53.57	1	1092	0	0
RRN6	YBL014C	1	39.26	-1	2685	0	0
RRN7	YJL025W	1	40.97	1	1545	0	0
RRN9	YMR270C	1	38.07	-1	1098	0	0
RRP1	YDR087C	1	39.07	-1	837	0	0
RRP12	YPL012W	1	36.67	1	3687	0	1
RRP14	YKL082C	1	38.08	-1	1305	0	1
RRP15	YPR143W	1	37.58	1	753	0	1
RRP17	YDR412W	1	38.42	1	708	0	1
RRP3	YHR065C	1	38.58	-1	1506	0	1
RRP36	YOR287C	1	37.43	-1	903	0	1
RRP4	YHR069C	1	41.76	-1	1080	0	0
RRP42	YDL111C	1	40.73	-1	798	0	0
RRP43	YCR035C	1	38.23	-1	1185	0	0
RRP45	YDR280W	1	40.41	1	918	0	0
RRP46	YGR095C	1	40.92	-1	672	0	0
RRP5	YMR229C	1	37.44	-1	5190	0	1
RRP7	YCL031C	1	36.02	-1	894	0	1
RRP9	YPR137W	1	39.2	1	1722	0	1
RRS1	YOR294W	1	41.18	1	612	0	0
RSA4	YCR072C	1	43.41	-1	1548	0	0
RSC3	YDR303C	1	34.65	-1	2658	0	1
RSC4	YKR008W	1	34.72	1	1878	0	0
RSC58	YLR033W	1	34.86	1	1509	0	0
RSC6	YCR052W	1	45.8	1	1452	0	0
RSC8	YFR037C	1	46.48	-1	1674	0	1
RSC9	YML127W	1	42.73	1	1746	0	0
RSE1	YML049C	1	38.28	-1	4086	0	1
RSM10	YDR041W	1	39.54	1	612	0	0
RSP5	YER125W	1	41.11	1	2430	0	1
RTP1	YMR185W	1	34.39	1	2946	0	1
RTS2	YOR077W	1	43.78	1	699	0	1
RTT105	YER104W	1	40.51	1	627	0	0
RVB1	YDR190C	1	40.59	-1	1392	0	0
RVB2	YPL235W	1	39.41	1	1416	0	0
SAD1	YFR005C	1	36.67	-1	1347	0	0
SAH1	YER043C	1	43.41	-1	1350	0	0
SAM35	YHR083W	1	43.54	1	990	0	0
SAM50	YNL026W	1	38.14	1	1455	0	0
SAR1	YPL218W	1	37.64	1	573	0	0
SAS10	YDL153C	1	38.3	-1	1833	0	1
SCC2	YDR180W	1	34.69	1	4482	0	0
SCC4	YER147C	1	46.19	-1	1875	0	0
SCD5	YOR329C	1	40.89	-1	2619	0	0
SCL1	YGL011C	1	40.45	-1	759	0	0
SCM3	YDL139C	1	40.62	-1	672	0	0
SDA1	YGR245C	1	39.63	-1	2304	0	0
SDH3	YKL141W	1	41.88	1	597	1	0
SDO1	YLR022C	1	37.58	-1	753	0	0
SDS22	YKL193C	1	35.79	-1	1017	0	0
SEC1	YDR164C	1	36.87	-1	2175	0	0
SEC10	YLR166C	1	32.65	-1	2616	0	1
SEC11	YIR022W	1	43.06	1	504	0	0
SEC12	YNR026C	1	39.9	-1	1416	1	0
SEC13	YLR208W	1	43.62	1	894	0	0
SEC14	YMR079W	1	37.16	1	915	0	0
SEC15	YGL233W	1	34.07	1	2733	0	1
SEC16	YPL085W	1	41.17	1	6588	0	1
SEC17	YBL050W	1	39.1	1	879	0	0
SEC18	YBR080C	1	38.43	-1	2277	0	0
SEC2	YNL272C	1	38.64	-1	2280	0	1
SEC20	YDR498C	1	42.36	-1	1152	0	1
SEC21	YNL287W	1	36.61	1	2808	0	0
SEC23	YPR181C	1	44.17	-1	2307	0	0
SEC24	YIL109C	1	42.79	-1	2781	0	0
SEC26	YDR238C	1	38.81	-1	2922	0	1
SEC27	YGL137W	1	40.21	1	2670	0	0
SEC3	YER008C	1	37.62	-1	4011	0	1
SEC31	YDL195W	1	42.18	1	3822	0	1
SEC39	YLR440C	1	37.75	-1	2130	0	0
SEC4	YFL005W	1	40.59	1	648	0	0
SEC5	YDR166C	1	34.09	-1	2916	0	1
SEC53	YFL045C	1	39.08	-1	765	0	0
SEC59	YMR013C	1	35.13	-1	1560	1	0
SEC6	YIL068C	1	36.02	-1	2418	0	0
SEC61	YLR378C	1	45.95	-1	1443	1	0
SEC62	YPL094C	1	42.55	-1	825	1	1
SEC63	YOR254C	1	36.85	-1	1992	1	0
SEC65	YML105C	1	39.29	-1	822	0	0
SEC7	YDR170C	1	37.94	-1	6030	0	0
SEC8	YPR055W	1	34.3	1	3198	0	1
SEC9	YGR009C	1	40.59	-1	1956	0	1
SED5	YLR026C	1	39.59	-1	1023	1	0
SEN1	YLR430W	1	38.37	1	6696	0	1
SEN15	YMR059W	1	38.24	1	387	0	0
SEN2	YLR105C	1	40.3	-1	1134	0	1
SEN34	YAR008W	1	39.25	1	828	0	0
SEN54	YPL083C	1	37.82	-1	1404	0	0
SES1	YDR023W	1	37.94	1	1389	0	1
SFH1	YLR321C	1	39.27	-1	1281	0	1
SFI1	YLL003W	1	36.57	1	2841	0	0
SFT1	YKL006C-A	1	38.16	-1	294	1	0
SGD1	YLR336C	1	36.33	-1	2700	0	1
SGT1	YOR057W	1	37.29	1	1188	0	0
SGV1	YPR161C	1	40.22	-1	1974	0	1
SHQ1	YIL104C	1	38.19	-1	1524	0	0
SHR3	YDL212W	1	38.86	1	633	1	0
SIS1	YNL007C	1	42.97	-1	1059	0	0
SKI6	YGR195W	1	41.43	1	741	0	0
SKP1	YDR328C	1	47.52	-1	585	0	0
SLD2	YKL108W	1	40.46	1	1362	0	0
SLD3	YGL113W	1	37.72	1	2007	0	0
SLD5	YDR489W	1	38.76	1	885	0	0
SLD7	YOR060C	1	39.92	-1	774	0	0
SLN1	YIL147C	1	38.74	-1	3663	1	1
SLU7	YDR088C	1	37.6	-1	1149	0	1
SLY1	YDR189W	1	38.63	1	2001	0	1
SMC1	YFL008W	1	35.81	1	3678	0	1
SMC2	YFR031C	1	36.58	-1	3513	0	1
SMC3	YJL074C	1	36.04	-1	3693	0	1
SMC4	YLR086W	1	37.84	1	4257	0	1
SMC5	YOL034W	1	36.47	1	3282	0	1
SMD1	YGR074W	1	41.5	1	441	0	0
SMD2	YLR275W	1	32.39	1	333	0	0
SMD3	YLR147C	1	40.85	-1	306	0	0
SME1	YOR159C	1	41.05	-1	285	0	0
SMP3	YOR149C	1	36.49	-1	1551	1	0
SMT3	YDR510W	1	43.14	1	306	0	0
SMX2	YFL017W-A	1	41.45	1	234	0	0
SMX3	YPR182W	1	53.64	1	261	0	0
SNM1	YDR478W	1	38.53	1	597	0	0
SNP1	YIL061C	1	43.96	-1	903	0	0
SNU114	YKL173W	1	38.19	1	3027	0	0
SNU13	YEL026W	1	40.68	1	381	0	0
SNU23	YDL098C	1	37.44	-1	585	0	0
SNU56	YDR240C	1	36.85	-1	1479	0	0
SNU71	YGR013W	1	41.44	1	1863	0	1
SOF1	YLL011W	1	38.1	1	1470	0	0
SOG2	YOR353C	1	38.38	-1	2376	0	1
SPB1	YCL054W	1	38.16	1	2526	0	1
SPB4	YFL002C	1	37.89	-1	1821	0	1
SPC105	YGL093W	1	38.93	1	2754	0	1
SPC110	YDR356W	1	34.25	1	2835	0	1
SPC19	YDR201W	1	40.16	1	498	0	1
SPC24	YMR117C	1	35.2	-1	642	0	1
SPC25	YER018C	1	56.16	-1	666	0	1
SPC29	YPL124W	1	38.85	1	762	0	1
SPC3	YLR066W	1	34.77	1	555	1	0
SPC34	YKR037C	1	40.32	-1	888	0	1
SPC42	YKL042W	1	38.83	1	1092	0	1
SPC97	YHR172W	1	36.17	1	2472	0	1
SPC98	YNL126W	1	34.24	1	2541	0	0
SPN1	YPR133C	1	40.47	-1	1233	0	0
SPP2	YOR148C	1	38.35	-1	558	0	0
SPP381	YBR152W	1	39.38	1	876	0	1
SPP382	YLR424W	1	36.72	1	2127	0	0
SPP41	YDR464W	1	39.67	1	4308	0	1
SPT14	YPL175W	1	38.38	1	1359	0	0
SPT15	YER148W	1	39.97	1	723	0	0
SPT16	YGL207W	1	37.16	1	3108	0	1
SPT5	YML010W	1	43.26	1	3192	0	0
SPT6	YGR116W	1	36.89	1	4356	0	1
SQT1	YIR012W	1	43.67	1	1296	0	0
SRB4	YER022W	1	35.51	1	2064	0	0
SRB6	YBR253W	1	42.08	1	366	0	0
SRB7	YDR308C	1	36.64	-1	423	0	1
SRM1	YGL097W	1	44.17	1	1449	0	0
SRP1	YNL189W	1	38.92	1	1629	0	1
SRP101	YDR292C	1	37.19	-1	1866	0	0
SRP102	YKL154W	1	37.41	1	735	1	1
SRP14	YDL092W	1	37.87	1	441	0	0
SRP21	YKL122C	1	36.11	-1	504	0	0
SRP54	YPR088C	1	41.88	-1	1626	0	0
SRP68	YPL243W	1	36.72	1	1800	0	1
SRP72	YPL210C	1	35.57	-1	1923	0	1
SSC1	YJR045C	1	43.41	-1	1965	0	1
SSL1	YLR005W	1	40.76	1	1386	0	0
SSL2	YIL143C	1	40.96	-1	2532	0	0
SSS1	YDR086C	1	39.09	-1	243	1	0
SSU72	YNL222W	1	35.75	1	621	0	0
SSY1	YDR160W	1	38.69	1	2559	1	0
SSY5	YJL156C	1	38.05	-1	2100	0	0
STH1	YIL126W	1	37.7	1	4080	0	1
STN1	YDR082W	1	36.97	1	1485	0	0
STS1	YIR011C	1	40	-1	960	0	0
STT4	YLR305C	1	38.4	-1	5703	0	0
STU1	YBL034C	1	35.36	-1	4542	0	0
STU2	YLR045C	1	39.6	-1	2667	0	1
SUA5	YGL169W	1	39.81	1	1281	0	0
SUA7	YPR086W	1	40.17	1	1038	0	0
SUB2	YDL084W	1	38.93	1	1341	0	0
SUI1	YNL244C	1	38.84	-1	327	0	0
SUI2	YJR007W	1	36.94	1	915	0	0
SUI3	YPL237W	1	39.39	1	858	0	0
SUP35	YDR172W	1	41.3	1	2058	0	0
SUP45	YBR143C	1	36.91	-1	1314	0	0
SWC4	YGR002C	1	38.92	-1	1431	0	1
SWD2	YKL018W	1	39.29	1	990	0	0
SWI1	YPL016W	1	35.23	1	3945	0	1
SWP1	YMR149W	1	41.7	1	861	1	0
SYF1	YDR416W	1	36.94	1	2580	0	0
TAD2	YJL035C	1	42.5	-1	753	0	0
TAD3	YLR316C	1	42.54	-1	969	0	1
TAF1	YGR274C	1	37.21	-1	3201	0	1
TAF10	YDR167W	1	43.16	1	621	0	0
TAF11	YML015C	1	40.54	-1	1041	0	0
TAF12	YDR145W	1	39.63	1	1620	0	1
TAF13	YML098W	1	43.25	1	504	0	0
TAF3	YPL011C	1	38.14	-1	1062	0	1
TAF4	YMR005W	1	41.13	1	1167	0	0
TAF5	YBR198C	1	40.55	-1	2397	0	1
TAF6	YGL112C	1	37.98	-1	1551	0	0
TAF7	YMR227C	1	41.51	-1	1773	0	1
TAF8	YML114C	1	42.79	-1	1533	0	1
TAF9	YMR236W	1	47.89	1	474	0	0
TAH11	YJR046W	1	44.02	1	1815	0	0
TAH18	YPR048W	1	37.87	1	1872	0	1
TAM41	YGR046W	1	37.31	1	1158	0	0
TAO3	YIL129C	1	37.34	-1	7131	0	1
TAP42	YMR028W	1	37.06	1	1101	0	0
TBF1	YPL128C	1	42.51	-1	1689	0	0
TCP1	YDR212W	1	39.88	1	1680	0	0
TEL2	YGR099W	1	38.95	1	2067	0	0
TEM1	YML064C	1	41.87	-1	738	0	0
TEN1	YLR010C	1	35.61	-1	483	0	0
TFA1	YKL028W	1	39.75	1	1449	1	1
TFA2	YKR062W	1	40.02	1	987	0	0
TFB1	YDR311W	1	37.9	1	1929	0	0
TFB2	YPL122C	1	36.06	-1	1542	0	0
TFB3	YDR460W	1	39.44	1	966	0	1
TFB4	YPR056W	1	37.46	1	1017	0	0
TFC1	YBR123C	1	38.51	-1	1950	0	0
TFC3	YAL001C	1	37.08	-1	3483	0	0
TFC4	YGR047C	1	37.56	-1	3078	0	1
TFC6	YDR362C	1	39.72	-1	2019	0	1
TFC8	YPL007C	1	35.82	-1	1767	0	0
TFG1	YGR186W	1	40.62	1	2208	0	1
TFG2	YGR005C	1	39.24	-1	1203	0	1
THG1	YGR024C	1	34.87	-1	714	0	0
THI80	YOR143C	1	34.69	-1	960	0	0
THS1	YIL078W	1	39.37	1	2205	0	0
TIF11	YMR260C	1	37.01	-1	462	0	0
TIF34	YMR146C	1	42.62	-1	1044	0	1
TIF35	YDR429C	1	40.97	-1	825	0	0
TIF5	YPR041W	1	40.64	1	1218	0	1
TIF6	YPR016C	1	41.33	-1	738	0	0
TIM10	YHR005C-A	1	38.3	-1	282	0	1
TIM12	YBR091C	1	44.55	-1	330	0	0
TIM17	YJL143W	1	47.8	1	477	1	0
TIM22	YDL217C	1	43.11	-1	624	1	0
TIM23	YNR017W	1	49.33	1	669	0	0
TIM44	YIL022W	1	46.91	1	1296	0	0
TIM50	YPL063W	1	39.34	1	1431	0	1
TIM54	YJL054W	1	41.75	1	1437	0	0
TIP20	YGL145W	1	34.43	1	2106	0	1
TLG1	YDR468C	1	37.63	-1	675	1	1
TOA1	YOR194C	1	39.14	-1	861	0	1
TOA2	YKL058W	1	41.19	1	369	0	0
TOM20	YGR082W	1	43.3	1	552	1	0
TOM22	YNL131W	1	37.91	1	459	0	0
TOM40	YMR203W	1	41.58	1	1164	0	0
TOP2	YNL088W	1	36.04	1	4287	0	1
TOR2	YKL203C	1	38.41	-1	7425	0	1
TPI1	YDR050C	1	44.31	-1	747	0	1
TPT1	YOL102C	1	37.66	-1	693	0	0
TRE2	YOR256C	1	36.91	-1	2430	1	1
TRL1	YJL087C	1	35.95	-1	2484	0	0
TRM112	YNR046W	1	47.79	1	408	0	0
TRM5	YHR070W	1	47.6	1	1500	0	0
TRR1	YDR353W	1	45.62	1	960	0	0
TRS120	YDR407C	1	36.43	-1	3870	0	0
TRS130	YMR218C	1	35.57	-1	3309	0	0
TRS20	YBR254C	1	39.39	-1	528	0	0
TRS23	YDR246W	1	42.42	1	660	0	0
TRS31	YDR472W	1	40.38	1	852	0	0
TRZ1	YKR079C	1	36.27	-1	2517	0	0
TSC10	YBR265W	1	45.38	1	963	1	0
TSC11	YER093C	1	37.36	-1	4293	0	1
TSC13	YDL015C	1	35.26	-1	933	1	0
TSR1	YDL060W	1	39.92	1	2367	0	0
TSR4	YOL022C	1	39.12	-1	1227	0	0
TTI1	YKL033W	1	35.8	1	3117	0	0
TUB1	YML085C	1	41.99	-1	1344	0	0
TUB2	YFL037W	1	44.32	1	1374	0	1
TUB4	YLR212C	1	41.98	-1	1422	0	1
TYS1	YGR185C	1	40.76	-1	1185	0	0
UBA1	YKL210W	1	40.55	1	3075	0	0
UBA2	YDR390C	1	37.26	-1	1911	0	0
UBC1	YDR177W	1	41.67	1	648	0	0
UBC9	YDL064W	1	38.36	1	474	0	0
UFD1	YGR048W	1	41.53	1	1086	0	0
UFE1	YOR075W	1	33.91	1	1041	0	1
UGP1	YKL035W	1	41.47	1	1500	0	0
ULP1	YPL020C	1	34.67	-1	1866	0	1
ULP2	YIL031W	1	35.33	1	3105	0	0
URA6	YKL024C	1	45.69	-1	615	0	0
URB1	YKL014C	1	34.6	-1	5295	0	0
URB2	YJR041C	1	34.92	-1	3525	0	0
USB1	YLR132C	1	38.26	-1	873	0	0
USE1	YGL098W	1	37.94	1	738	1	0
USO1	YDL058W	1	35.79	1	5373	0	1
UTP10	YJL109C	1	35.54	-1	5310	0	0
UTP11	YKL099C	1	39.04	-1	753	0	1
UTP13	YLR222C	1	37.61	-1	2454	0	1
UTP14	YML093W	1	39.37	1	2700	0	1
UTP15	YMR093W	1	40.53	1	1542	0	0
UTP18	YJL069C	1	39.66	-1	1785	0	0
UTP20	YBL004W	1	35.51	1	7482	0	1
UTP21	YLR409C	1	39.18	-1	2820	0	0
UTP22	YGR090W	1	36.13	1	3714	0	0
UTP23	YOR004W	1	39.87	1	765	0	0
UTP25	YIL091C	1	37.86	-1	2166	0	0
UTP4	YDR324C	1	36.72	-1	2331	0	0
UTP5	YDR398W	1	41.77	1	1932	0	1
UTP6	YDR449C	1	33.48	-1	1323	0	0
UTP7	YER082C	1	40.54	-1	1665	0	0
UTP8	YGR128C	1	34.92	-1	2142	0	0
UTP9	YHR196W	1	34.26	1	1728	0	1
UTR5	YEL035C	1	49.3	-1	501	0	0
VAS1	YGR094W	1	39.61	1	3315	0	1
VHT1	YGR065C	1	39	-1	1782	1	0
VRG4	YGL225W	1	40.04	1	1014	1	0
VTI1	YMR197C	1	38.53	-1	654	1	1
WBP1	YEL002C	1	38.52	-1	1293	1	0
WRS1	YOL097C	1	41.26	-1	1299	0	1
YAE1	YJR067C	1	39.44	-1	426	0	0
YAH1	YPL252C	1	47.98	-1	519	0	0
YAL034C-B	YAL034C-B	1	34.18	-1	354	0	0
YBL073W	YBL073W	1	40.38	1	312	0	0
YBL077W	YBL077W	1	35.19	1	432	0	0
YBR089W	YBR089W	1	37.33	1	600	0	0
YBR124W	YBR124W	1	40	1	360	1	0
YBR190W	YBR190W	1	46.79	1	312	0	0
YCG1	YDR325W	1	36.65	1	3108	0	1
YCL041C	YCL041C	1	41.21	-1	495	1	0
YCR013C	YCR013C	1	44.91	-1	648	0	0
YCS4	YLR272C	1	36.19	-1	3531	0	0
YDL016C	YDL016C	1	33.66	-1	303	0	0
YDL152W	YDL152W	1	36.61	1	366	1	0
YDL163W	YDL163W	1	42.9	1	303	0	0
YDL196W	YDL196W	1	43.03	1	330	1	0
YDL221W	YDL221W	1	48.19	1	552	0	0
YDR053W	YDR053W	1	41.16	1	396	1	0
YDR187C	YDR187C	1	47.4	-1	519	1	0
YDR327W	YDR327W	1	45.87	1	327	0	0
YDR341C	YDR341C	1	38.71	-1	1824	0	1
YDR355C	YDR355C	1	41.91	-1	303	0	0
YDR396W	YDR396W	1	40.52	1	501	0	0
YDR413C	YDR413C	1	37.85	-1	576	1	0
YDR526C	YDR526C	1	40.98	-1	471	1	0
YEF3	YLR249W	1	41.82	1	3135	0	0
YFH1	YDL120W	1	40.76	1	525	0	0
YGL069C	YGL069C	1	44.09	-1	465	0	0
YGL074C	YGL074C	1	42.2	-1	327	1	0
YGL102C	YGL102C	1	43.12	-1	429	0	0
YGL239C	YGL239C	1	38.1	-1	315	0	0
YGR073C	YGR073C	1	36.56	-1	372	0	0
YGR114C	YGR114C	1	38.97	-1	390	1	0
YGR115C	YGR115C	1	39.36	-1	780	0	0
YGR190C	YGR190C	1	37.7	-1	366	0	0
YGR265W	YGR265W	1	35.28	1	411	1	0
YHC1	YLR298C	1	39.22	-1	696	0	0
YHR020W	YHR020W	1	43.4	1	2067	0	0
YIF1	YNL263C	1	42.12	-1	945	1	0
YIP1	YGR172C	1	37.75	-1	747	1	0
YJL009W	YJL009W	1	39.45	1	327	1	0
YJL015C	YJL015C	1	34.39	-1	285	0	0
YJL032W	YJL032W	1	32.7	1	315	0	0
YJL086C	YJL086C	1	35.5	-1	369	1	0
YJL195C	YJL195C	1	43.3	-1	702	0	0
YJL202C	YJL202C	1	37.36	-1	348	1	0
YJR012C	YJR012C	1	38.62	-1	624	1	0
YJR023C	YJR023C	1	31.84	-1	402	1	0
YJR141W	YJR141W	1	36.69	1	1044	0	0
YJU2	YKL095W	1	40.14	1	837	0	1
YKL036C	YKL036C	1	43.51	-1	393	0	0
YKL083W	YKL083W	1	34.63	1	615	1	0
YKL111C	YKL111C	1	39.88	-1	336	0	0
YKL153W	YKL153W	1	44.31	1	510	0	0
YKT6	YKL196C	1	39.14	-1	603	0	0
YLL037W	YLL037W	1	36.22	1	381	1	0
YLR076C	YLR076C	1	43.74	-1	423	0	0
YLR101C	YLR101C	1	38.13	-1	396	1	0
YLR140W	YLR140W	1	40.06	1	327	1	0
YLR198C	YLR198C	1	31.94	-1	360	0	0
YLR230W	YLR230W	1	39.54	1	306	1	0
YLR317W	YLR317W	1	42.76	1	435	0	0
YLR339C	YLR339C	1	41.3	-1	552	1	0
YLR379W	YLR379W	1	44	1	375	1	0
